I got what I ordered plus bonus free shaker. I think it is cool campaign. Product is sealed and so far testing it. Handling is pretty good and prices are not bad at all. I give five stars for handling and overall first impression,2,M,5,denmark,free cool pretty good bad,3,product sealed plus pretty price ordered testing star handling shake
Kannon service.,3,M,5,denmark,nothing,0,canon kan service
very cheep and good...,2,M,5,denmark,good,3,che good keep
"Already looking much better than 3.  Was there from the beginning until now, and I was never happy with them.  Hope this will be better ;)",3,M,5,denmark,better happy hope better,9,3 already beginning better happy hope looking much never
"DTU is a place where you can study hard, be a clever engineer and have good job position",2,M,5,denmark,hard clever good,4,clever dt engineer good hard job place position study
"""Write as you were writing to a freind"" - stod der.",3,M,1,denmark,nothing,0,der fr good st vein write writing
Coffeebeansonline has an enormous variety of coffee to offer.,3,M,5,denmark,nothing,0,coffee enormous line mean offer variety
Fin service.,3,F,5,denmark,nothing,0,fin service
I got my clothes fast and the prices was great :-),2,M,5,denmark,great,3,clothes fast got great price
"The BitCoin Nordic webpages was easy to understand, and I felt it helpfull as a first time user. The actual transfer was quick - within a minute.",3,M,5,denmark,easy helpful,3,page nordic web user understand transfer time quick actual first
"I fly to the UK from Copenhagen about every 6-8 weeks, have tried most routes and airlines.",2,M,5,denmark,nothing,0,6 8 airline copenhagen every fly route tried uk week
I will strongly advice businesses not to use this courrier-service. From my experience they are lazy and unorganized.,2,M,1,denmark,lazy,-1,seized lazy uno strongly service advice morgan co drier business
"I ordered the glasses after seeing an add to get 20 % off, and it was almost half the price of what I would have paid at home. And the glasses were great. Love them.",3,F,5,denmark,great love,6,love half seeing price paid ordered 20 home almost glass
Goods where as specified and shipping was reasonable and quick,3,M,4,denmark,nothing,0,good quick reasonable shipping specified
This was the only place where I could find my mothers favorite perfume. Thanks cocopanda for the fast and good priced service!,1,F,5,denmark,favorite thanks good,7,mother good service priced place perfume coco japan da favorite
"When I called to confirm the delivery date, I was skeptical that the items bought would come the next day. But that is how it was. And I am very satisfied of the quality of the equipment that I bought.",2,M,5,denmark,skeptical satisfied,0,item delivery skeptical satisfied quality next bought equipment come date
November 2012,3,M,4,denmark,nothing,0,2012 november
There would be nothing to complain about if the prices were a little better...,2,M,4,denmark,complain better,0,better complain little nothing price would
God service.,2,M,4,denmark,god,1,god service
Super service.,1,M,5,denmark,super,3,service super
"Can definitely recommend BeautyBay. Good information level and fast shipping from their storeroom. However, the delivery time could be faster. It took 13 days (9 working days) for the package to be delivered at my address - at the BeautyBay website the delivery time was estimated for 5-7 working days.",3,F,4,denmark,recommend good,5,room shipping information level package recommend good webster time fast
Large selction of design glasses which you won't find in any store and especially not at that price.,3,M,4,denmark,won,3,action design especially find glass large plc price se store
Whopper is king. Enough said!,2,F,5,denmark,nothing,0,enough king said upper
I bought a mercedes E220Cdi back in 2009. The official sale description said 138.000 but when car was recieved the car has been running 145.000 km. The car crashed every month and i had to spend 40.000 kr for the car at the time i had at. After 1 year the engine broke down. I contacted hedin bil several times with arrogance answers,2,M,1,denmark,broke,-1,official rec k km m40 mercedes month moved engine p22
"I have used Abebooks a couple of times, and I am truly amazed about what you can find - and the books were very cheap - even cheaper than what I could find them for through ebay!!",3,F,5,denmark,amazed,2,e could truly time find even abe couple bay cheap
Thanks for the battery it was kompatible with my tool.,3,M,4,denmark,thanks,2,able battery camp cati ko thanks tool
I love kimchidvd and I have ordered several items from them. Everything is top notch and defiantly recommendable!,1,M,5,denmark,love top defiant recommend,6,notch love several revd recommend ordered able defiant item chi
"The product is of great quality, the purchasing process was easy,",2,M,5,denmark,great easy,4,easy great process product purchasing quality
Delivery time and condition of the goods was good but had to visit the store twice to pick up the goods as despite having been advise goods were ready for pick up they weren't there so had to go back the next day to get them.,3,F,4,denmark,good,3,next go twice time store ready pick advise good delivery
"I would like to express my gratitude to Atef El Kher from kirurgirejse for the well organized trip, to all that travelled to Belgium, including myself, for a bariatic bypass on 17 october. I found that the process both before and after the operation was well considered and fulfilled all my expectations.",3,F,5,denmark,like fulfilled,4,organized process ki like october operation j peru well travelled
Super service.,2,M,5,denmark,super,3,service super
Super service.,3,M,5,denmark,super,3,service super
"I recieved the glasses quickly and also got a tracking number for the package so all in all I have been pleased with the company. As other people have been complaining, you don't get an invoice. I asked for one a week ago and still haven't received it which I find annoying.",3,M,3,denmark,pleased annoying,1,rec still people pleased quickly one received voice vivo number
I just ordered a webhotel Yesterday and get in 2 sec the login to my webhotel after i paid. Very fast.  but the domain name for Dk is still high about 123 hope they will make it down under 100.,3,M,5,denmark,hope,2,log hope web still sec paid ordered name make 100
"We bought 14 Eames chairs of different models and have used them a few months now. It's really good quality, especially for the price!",2,M,5,denmark,good,3,month good time really quality price 14 model chair ea
Bath & toilet facility need to have a quality check.,3,M,3,denmark,nothing,0,bath check facility need quality toilet
"We ordered a gift for our son in the beginning of December (from Dan to Norge).  After 7 days, we inquired as to where it was.  They had screwed up the order and cannot deliver for Christmas.  The toy is now sold out and they made no apologies.  Stay away from Coolshop.",3,F,1,denmark,gift screwed no cool,0,screwed sho made order ordered gift stay son deliver sold
"Fast delivery, ordered to Denmark.",2,M,5,denmark,nothing,0,delivery denmark fast ordered
"I was checking many banks before making ""the big switch"", but eventually I went with AL-bank and now I can say - that was a good decision. On top of that in the beginning it was very important for me to have some ""help & guidance"" in English - and they provided it.",2,M,5,denmark,big good top important help,10,help guidance top switch say provided many making important al
"Ive got what i expected, so just feel good at trading at HOWDIAUDI",3,M,5,denmark,good,3,expected feel good got iv medium saudi trading
Ordered my contact lenses. Order was delivered on time by FedEx to my office.,3,M,5,denmark,nothing,0,contact delivered fed lens office order ordered sex time
They have extremely fast order handling and shipment. Would definetly buy from them again!,2,M,5,denmark,nothing,0,buy define extremely fast handling hotly order shipment would
Travelmarket makes it possibel for me to have a good search for lots of destinations.,3,M,5,denmark,good,3,destination good label lot make market po rossi search travel
Came quickly,3,M,4,denmark,nothing,0,came quickly
"I ordered two T-shirts and one pair of shorts through Mailund Smykker/Delux. Everything arrived as I ordered them, and the delivery was fast and good value for money. I will have no hesitation using this company again.",3,M,5,denmark,good no,2,sm two pair shirt short one value ux money using
"The prices were lower than the popular online elctronic stores, the goods were dispatched the same day but i received them after 2 days as they were in post...",2,M,4,denmark,popular,3,lower iron received price post popular online 2 eric el
"Good and reliable service, network coverage can be improved in some areas of DK.",3,M,4,denmark,good improved,5,area ask coverage good improved network reliable service
Super service.,1,M,5,denmark,super,3,service super
Just lovt it.,3,F,5,denmark,nothing,0,lo v
"I bought a lamp in Bilka Fields which uses 6 alogen bulbs on it. The alogen bulbs are turning off NAME becoming useless very fast NAME very often. Then I came to Bilka Fields to ask the people on charge of the lamps section about this matter. NAME first of all there was noone there to help me, so I had to try to catch a worker from the tv section which is next to the lamp section NAME then he called for someone to help me. When this person appeared he didnt know what to tell me NAME the only response I got from him was ""Sorry, I dont have an answer for it"". Which really sucks since the lamp I bought was around 570 dkk NAME is litteraly = expensive ""crap"".",2,F,1,denmark,useless matter help help sorry sucks crap,-4,often noon pkk person people response matter name since next
I bought in Whiteaway a few times and really recommend it. Quickly and efficiently.,3,M,5,denmark,recommend,2,away bought efficiently quickly really recommend time white
"I have bought 3 keys from this website. I have received them really fast ~ 5 min tops. They all worked. Take a look at their other site fast2play, even cheaper prices, im gonna try them out soon.",1,M,5,denmark,tops,2,take top received site soon price webster u2 play try
I just love you! What more can I say...,2,F,5,denmark,love,3,love say
"Fast delivery, great prices and nothing to complain for. Will always come back to buy from Grafical =)",2,F,5,denmark,great complain,1,fast complain nothing great graf always delivery back buy apical
As mentioned the print was as expected and delivery time slightly faster than expected.,2,M,3,denmark,nothing,0,delivery expected faster mentioned print slightly time
Super service.,3,M,5,denmark,super,3,service super
"I've baught A pair of sunglasses 17 days ago. 12 days ago they wrote that they wer in stock at the manufacturer, but I didn't receive them yet. As the glasses should show up 3 days ago and be sent by express from there warehouse right away (if no accident), they should have been here by now. But they are not. So apparently an accident happened, but didn't hear anything form Smartbuyglasses.",2,M,1,denmark,no accident accident smart,-4,sent smart manufacturer pair receive right happened show wrote sunglass
Great online shop for craft brewers. Very nice and up-to-date selection of fresh hops. Fluid yeasts are also in abundance. This is definitely the shop you keep coming back to if you live in Scandinavia and love brewing.,3,M,4,denmark,great nice fresh love,10,hop fresh shop selection scandinavia online nice love live keep
cccgggggggggggggggggggg,3,M,4,denmark,nothing,0,c cc egg
I got my ball delivered after 1-2 days.,2,M,5,denmark,nothing,0,1 2 ball day delivered got
"I'm from Denmark, but Ive visited the store and ordered online. They have excellent service and called me shortly after i ordered to verify my address. I returned to shoes though, but without any problems. Thumbs up!",2,M,5,denmark,excellent problems,1,shoe returned visited verify thumb though store shortly address service
I love it.,2,F,5,denmark,love,3,love
Edit:,2,M,4,denmark,nothing,0,edit
Super service.,3,M,5,denmark,super,3,service super
Telenor service and reception is very good but its very expensive for international calls. There are much cheaper options for international calling but i am using it because i am not use to change things easily.,2,M,4,denmark,good,3,option much using use thing tel service reception call expensive
I was thinking about buying an SLR for  a long time .. i was searching a lot of websites in Denmark and international to get the best price... and then Elgiganten comes with the best offer .. like it was for me... 3000 DKK for D5100 + 18-55 AFs DX VR lens. Super !!!,2,M,5,denmark,best best like super,11,sl super often pkk price searching six lot u251 vr
Super service.,3,M,5,denmark,super,3,service super
"I ordered a costume one day at around 4-5pm, and the next day it was in my mailbox when i came home. that is just absolutely perfect.",1,M,5,denmark,perfect,3,home day perfect ordered one next mail 4 box around
These guys have no procedures for returning goods. They simply reject return shipments although they claim to have a working procedure.,3,M,1,denmark,no reject,-2,although claim good guy procedure reject return returning shipment simply
"In short! I was not satisfiied with the product I received and wrote review below. However, there was no problem returning the  bought item and it is clear that this shop does alot to keep their customers happy.",3,M,4,denmark,no problem clear happy,1,product problem tried short shop sat review returning received al
"Fast order handling and despatch, with quick delivery. Product is excellent. Recommended.",3,M,5,denmark,excellent recommended,5,de delivery excellent fast handling match order pa product quick
I buy a 2 WD external harddisk and the process was in the best stand ever.,3,M,5,denmark,hard best,2,2 addis ask best buy ever external hard process stand
"I recently ordered 3 cartridges for my Epson RX 585 printer. When it came to use the cartridges, only 2 of the 3 functioned. The 'Yellow - E804' cartridge failed to work, which resulted in me having to spend 30 mins in vain, trying to get it to function. I had to take out all the cartridges in my printer, as it failed to recognised any of them, then wipe all the chips. From there, I had to ply off the chip from my the cartridge, and whip it all over; which somehow made it work, as I desperately needed to print. As a result, the Yellow cartridge is recognised, but there is no flow of ink. Grrr.... As a result, now order of ink from a rival.",2,M,2,denmark,failed failed desperately no,-8,s80 somehow print printer r recently recognised result resulted rival
"it is almost free, good service :)",2,M,5,denmark,free good,4,almost free good service
The service was Quick and korrect and the gear was as good as described .,3,M,5,denmark,good,3,barre described fact gear good ko quick service
"Loved that got 4 mails for every stage of processing -- ordered, payment received, sent etc.  Got my goods quickly, will use again.",3,M,5,denmark,loved,3,payment ordered stage sent received quickly processing 4 got good
Danish:,2,M,4,denmark,nothing,0,danish
"Great service, nice people.",3,F,5,denmark,great nice,6,great nice people service
What i ordered arrived as fast as advertised,3,M,5,denmark,nothing,0,advertised arrived fast ordered
"Fast delivery, package as described.",2,M,5,denmark,nothing,0,delivery described fast package
"I am so glad something like this finally arrived! I use GoMore almost every week to check if I can go somewhere with somebody. It works perfectly well, and it's very simple to use. I hope more carpoolers join the community soon!",2,M,5,denmark,glad like perfectly hope join,11,soon use somebody something somewhere pool well week like user
"Bought a 42"" Philips lcd TV today. Model was the last in the shop and from 2011 (salesman said it had been in their storage room and only found last week and had been on display in the shop for the last 5 days only). I specifically asked the salesman if the TV had been previously owned or repaired. He checked the computer and assured me it had not and that I was getting a new TV for a good price (DKr 5.500,00).",3,M,1,denmark,good,3,room salesman owned philip previously price repaired model said storage
God service.,2,F,5,denmark,god,1,god service
I am very much satisfied with everything. From ordering the laptop online and getting it within 2 days at home. Thumbs up,3,M,5,denmark,satisfied,2,online laptop thumb satisfied ordering 2 much everything getting day
"Speed, quality and low price - pick any two!  That's the normal situation but I got all three at Activfoto.  Bjørn had the right lens at the right price (when nobody else had it), was prepared to hold the lens for a couple of days, and then finally shipped it to me quickly and without charge.  Highly recommended.",3,M,5,denmark,prepared recommended,3,right shipped prepared price quality quickly recommended normal three turn
Paid with creditcard and via ewire. Perfect and fast transfer.,3,M,5,denmark,perfect,3,card credit e fast paid perfect transfer via wire
"I was cold called by a representative from this company two years ago and after some discussion of the advantages of a business account, I agreed to change my provider. I have had nothing but trouble since. At every turn Telenor have shown themselves to specialise in deception of customers both in terms of price, services and locking you into a service that you are trying to get out of. Firstly, I see no sign that there is any advantage to having a business account. And then there is a long list of irritations and poor service that I have spent a lot of time and energy on whilst having them as provider.",3,F,1,denmark,advantages agreed trouble deception no advantage poor,-3,spent tel representative rise see service shown sign since special
I have bought lots of things by dailydeal.de and I havent ever had problems. Thanks for the amazing things and offers!,1,F,5,denmark,problems thanks amazing,4,offer lot thanks real problem amazing made daily de bought
"We were glad with the quick delivering time both for the washing machine and the freezer, especially the washing machine. We really appreciated the quick delivering. However, the people who installed the machine were in such a hurry, that they didn't care much for a quality job.",3,M,3,denmark,glad appreciated care,7,machine installed time really quick quality people much appreciated job
I was sceptical about this company because I'd got scammed before buying sunglasses. But I took the chance because I could get a discount through another company. I found the sunglasses from RayBan I wanted so badly and ordered it. I got the discount and two weeks after I received the sunglasses. It was in the original packaging and everything was fine. I'm just waiting to get enough money to buy a new pair at Sunglassesshop.com.,2,F,5,denmark,chance badly fine,1,sho slammed original packaging pair ray received sc new two
i love just eat,3,M,5,denmark,love,3,eat love
god services,3,M,3,denmark,god,1,god service
Product is packed nicely. :-),3,F,5,denmark,nothing,0,nicely packed product
"I have been using ProAspecto making 6 home-pages for me the last 10 years. The company is very flexible, speak many languages and deliver a good quality at a reasonable price. Any problem are taken care of very fast..",3,M,5,denmark,good problem care,3,problem reasonable page price pro making quality using taken last
Overall very good service.,3,M,4,denmark,good,3,good overall service
god side her,3,M,4,denmark,god,1,god side
"The clothes meet my expectation, good quality and good price, and good service as well.",3,M,5,denmark,good good good,9,clothes expectation good meet price quality service well
Competent and quick customer service at Pronamic. I received the product within a few days. I can definitely recommend Pronamic if you're looking for rain gauges and precipitation gauges for professional use.,3,M,5,denmark,competent recommend,4,product pro use service recommend received rain quick professional ##nami
"There seems to be some negativity about 4Sound around but I have spent some serious money with them and never had a problem. The service was superb and the prices fair enough as there seems to be little difference if you use Germany or the UK. Part of the issue may be jealousy and they have nailed the market when things are tough. I am sure other customers have their opinions but to be completely honest I cannot find fault with thees guys. Every piece of advice I recieved was excellent. I soon realized that if you want quality you have to pay for it. However, these are musical instruments, not toys, and even after your purchase be prepared to work your ass off learning to play properly because it takes a long time and loads of focus.",3,M,5,denmark,problem superb fair honest excellent want pay prepared ass,7,privity prepared realized quality purchase properly problem seems price pay
Byed this.,3,M,5,denmark,nothing,0,bye
What Can i say?,1,F,5,denmark,nothing,0,say
"I ordered a rented car at Easycar, to be picked up in Malaga, Spain. I made this reservation on the internet and paid 54,5 Euro, this sum included rental as well as insurance. Easycar apparently sent this reservation on to Goldcar.",3,M,1,denmark,easy easy,2,ordered made sum spain sent reservation rented rental picked paid
We was looking for swimming diaper for baby however nowhere has except swimming pool store and Bilka.,2,M,5,denmark,nothing,0,nowhere jelka store pool paper baby looking dia except bi
"fast, cheap and always up",2,M,5,denmark,nothing,0,always cheap fast
Good customer service and a large spectre of equipment,3,M,5,denmark,good,3,customer equipment good large metre service spec
Super service.,3,M,5,denmark,super,3,service super
"it coulden´t be better,,very pro and thought out,,Ican reccomend you guys to anyone",3,M,5,denmark,better,2,##´ anyone better com could end guy ic pro rec
"I think ther service is excelent, but the prices are a little to high.",3,M,4,denmark,nothing,0,excel high little price service think went
Subject says it all!,3,M,5,denmark,nothing,0,say subject
"In few days ago , i bought i laptop from Merlin.dk i never had a good experience like this , they sent my laptop 1 day after booking , I got Email from merlin that they included trace number for post , so i had no worries ! laptop packing was good cause they put main pack in another package to prevent from any damage ! How ever just i had a problem when i wanted buy online , unfortunately Merlin.dk has no option for English language , I hope they add this option into the Merlin.dk .",2,M,5,denmark,good like no good prevent damage problem no hope,2,packing post merlin never number online option pack package like
They cheat.,3,M,1,denmark,cheat,-3,cheat
Highly recommended.,3,M,5,denmark,recommended,2,highly recommended
"I shop at Zooplus.de often, and have only good experiences.",2,F,5,denmark,good,3,de experience good often pl shop u zoo
"I placed an order  1503197596 for different products including 6 pcs Delonghi SER 3017 ECAM Wasserfilter, Article number:HV61DS17DE.  When the package arrived they had packed the wrong filters and instead I received DLS C002. I mailed customerservice 10. of January 2014 to ask them what to do. I haven't heard from them yet.",3,F,1,denmark,wrong,-2,mi6 made package order number pc mail instead january placed
Danish:,1,M,5,denmark,nothing,0,danish
Kazi Networks has provided me with great service and support over the last 2 years. Highly recommended.,2,M,5,denmark,great support recommended,7,provided nazi support service recommended 2 network highly ka great
"I have been customer with call me for 2 years. The service is great and the prices are very competitive. Self service functionality on website works perfectly. You can at any time check out statistics on data usage and adjust payments instantly. New sim-cards arriving very fast and you can active a in minutes online, no extra charge. If your family members and friends use call me you can talk hours for free.",3,F,5,denmark,great competitive perfectly active no free,9,service statistic new online payment perfectly price self member sim
To minuser:,2,F,3,denmark,nothing,0,minus
You have promised for many days to send the scooter for my daughters birthsday - but you have done nothing!,3,F,1,denmark,promised,1,birth daughter day done foot many nothing promised sc send
I went to my local Nordea Bank in Denmark and gave them some of my cash.,2,M,5,denmark,nothing,0,area bank cash denmark gave local nord went
"Summary in English - then detailed information i Danish: The worst possible case: Ordered, paid, and got e-tickets some months ago. Kept checking via the website, until this morning everything was OK.",3,M,2,denmark,worst,-3,morning kept webster via ticket summary possible paid ordered ok
"Best price ever compared to store-prices. The delivery came faster than written on the site. And the package was delivered by Fedex, which handles everything very professional. Many useful info on the homepage. Very satisfied!",2,M,5,denmark,best useful satisfied,7,satisfied sex page price professional many useful store info site
Got what I asked for without delay.,2,M,5,denmark,delay,-1,asked delay got without
Thumbs up!,3,F,5,denmark,nothing,0,thumb
"Promised 2-3 days delivery time - but it took 10 days, and info kept changing everery day. Not possible to reach on the phone. When delivered everything was perfect.",3,M,3,denmark,promised reach perfect,5,kept everything time reach promised possible phone perfect 10 info
Had bought a set Ford Mondeo Mk 3 projectorlights from dectane via amazon.de. Dectane stats that they have not sold these lights through amazon.de. But it is only Dectane which distributes these lights in europe. Therefore they have the supportresponsebility.,2,M,1,denmark,support,2,stats support set sold stan monde use upon mk therefore
"I bought 3 x FLUVENVET 60G for my Chickens who has all the symptoms on throat worms. In Denmark, where I live, you'll have to consult a veterinarian if your animals needs medicine but with the cost of at least 100 pounds for the consultation PLUS the cost of medicine this would be a total waste of money and therefor we normally slaughter the chickens when those worms reaches them.",3,M,5,denmark,flu waste reaches,-2,slaughter throat nerina normally plus pound reach money symptom waste
Very good price and fast delivery. I recomend to everyone.,2,M,5,denmark,good,3,delivery everyone fast good price rec
nice hair:,3,F,5,denmark,nice,3,hair nice
"I have bought a usb to rs232 + female to female 9 pin cross over null modem cable, haven't checked them yet, but Service was good and got the products very in time.",3,M,4,denmark,good,3,null mode usb u2 time service r product pin 9
Google is God!,2,M,5,denmark,god,1,god goole
It took longer then I expected but got to Australia in 3 weeks not bad time when I think about. Also they are have a good and friendly customer service I will order from them agian,1,M,5,denmark,bad good friendly,2,ian good took time think service order longer 3 got
Nemt at handle her,3,M,5,denmark,nothing,0,gmt handle ne
Have now bought 5 pair of Oakley sunglasses during few years and everytime here. Great website. NAME Soerum Denmark,3,M,5,denmark,great,3,oakley name webster time sunglass pair 5 denmark great bought
"I have used Dave's Food from home service the last 6 years and I have always been welcomed with a smile! The selection of british foods is great, and prices are reasonable to good. Coming from England myself, its great to know that I can have a little piece of ""home"" here in Denmark. Sometimes Danish food is just not enough :)",2,M,4,denmark,welcomed smile great good great,13,selection smile piece price reasonable last service welcomed used home
"It was really difficult to be able to buy from the shop, which makes me think that I won't do it again.",3,F,2,denmark,difficult won,2,able buy difficult make really shop think
"I travelled from Stavanger to Copenhagen via Oslo.  I arrived two hours early at the airport and saw there were delays so I asked before checking in if my flight was on time, and asked that they put me on an earlier flight to Oslo or direct to Copenhagen.  They assured me that my flight was on time.  It wasn't.  With the result that I missed my flight from Oslo to Copenhagen and had to spend the night in Oslo (on SAS expense).  The explanation was that the flight from Stavanger to Oslo was delayed due to late arrival of aircraft from Spain.  So they DID know when I asked before checking in.  They plainly lied to me!!",3,M,1,denmark,missed delayed lied,-5,result saw longer missed night oslo plainly put lava sa
It was a great pleasure to reserve a summer house through them.,2,M,5,denmark,great pleasure,6,great house pleasure reserve summer
"Never experienced a web shop that provide such a fast service, for a relatively cheap price. If the prices will be ranked high on pricerunner.dk in the future as well, my next phone will be bought in mobilesale.dk",2,M,5,denmark,nothing,0,phone next web shop service runner relatively ranked provide price
Thumbs up.....:-D,2,M,5,denmark,nothing,0,thumb
"Ok, here's an update: Great follow-up from Nemlig.com. They called yesterday, told me how important it was to serve customers in general and me in particular.  I was truly impressed with the professionalism and the actions they took to rectify the situation. Today I got my frozen goods delivered and for that I'm glad.",3,F,3,denmark,great important impressed glad,11,serve situation ok particular prism professional rec ne took truly
Super service.,3,F,5,denmark,super,3,service super
Quick delivery. Product as expected. Works fine. I will use BatteryUpgrade another time.,3,M,5,denmark,fine,2,another battery delivery expected fine grade product quick time use
Goods came as promised - no problems what so ever,3,M,5,denmark,promised no problems,-2,came ever good problem promised
"Website is simple and and the whole experience including short delivery time,  was up to scratch.",3,M,5,denmark,nothing,0,delivery experience including scratch short simple time webster whole
Entrepreneur? Have your own company? Telenor is not a telco for you.,2,M,2,denmark,nothing,0,co company entrepreneur tel zeno
"I placed an order and in same moment or half hour later I cancelled my order as I had an opportunity to get the ""Amazon Kindle Fire HD"" from another place (channel) which I unfortunately did not knew before ordering. I have contacted them 4 times since I placed the order on the 19th of May 2013 and they have only responded back once that they have placed my order on hold however they have already withdrawn the money from my bank account on the 23rd og may 2013. I have researched a bit on the company and they are not related to Skype as they write on their website and I also see that many others have had very bad experiences with the company so this is the reason for calling them a fraud company because they misuse the good name of Skype. Now I have contacted my bank to create a opposition against them as it is illegal to withdraw the Money before sending the goods. They will properly write me that they have been very busy and that the apologize now...let's see.",3,M,1,denmark,cancelled opportunity kind fire bad fraud good illegal apologize,-7,og money others ordering order opposition opportunity placed name may
"I bought a flat-screen Philips TV and accessories through Befro after first ordering (and canceling) through Elgiganten, which failed to deliver on the promised day and 2 days later still couldn't tell me when it would be delivered. In comparison, Befro was able to ship and deliver the TV promptly and the overall cost turned out to be a little less.",3,M,5,denmark,cancel failed promised,-2,promised screen little often ordering overall philip later promptly tell
Ordered goods arrived quickly - no more comments to the order itself. As for other important things - everyone at the support office speaks English - and they even know what are they selling ;),2,M,5,denmark,no important support,3,order know support speaks selling quickly ordered arrived office everyone
Easy to order and fast delivery. I will recommande the site to all my friends.,3,F,5,denmark,easy,1,delivery easy fast friend made man order rec site
"Bus number 4A from Femøren St. is never ever on time and this is supposed to be a starting point on the route.  In some cases there are 2 buses holding at Femøren St. and still neither of them starts the route on time.  They advertise that the bus runs every 4-6 minutes but usually its more like 8-15 minutes between.  I use this bus every day and this has been like this for more than a year.  I do notice that the 2A route seems to be better, but I don´t use it every day so I can´t tell for sure.",3,M,1,denmark,like like better,6,start starting overt point rise route run seems st notice
The headline says it all... The reson for only 4 stars is that Lintronic doesn't have the possiblillity of online payment and thereby shorter shipping periods.... But again... I could have been ordering one day earlier....,3,M,4,denmark,nothing,0,rossi say period po re patron star shorter ordering shipping
"I have only placed one order with them to be picked up in store, when I fly over.",3,M,2,denmark,nothing,0,fly one order picked placed store
"Really, the parcel arrived so fast I was shocked and the items were just what I wanted.",3,M,5,denmark,shocked,-2,arrived fast item parcel really shocked wanted
Fin service.,3,F,5,denmark,nothing,0,fin service
"I have been looking for the digitalized film music from Zorba the Greek and finally found it on imusic. Swift and efficient order handeling, to the point and no-nonsense service !",3,M,5,denmark,swift no nonsense,-1,music im u swift service seized point order nonsense ba
bare ok service,3,M,5,denmark,nothing,0,bare ok service
....super service.,3,F,5,denmark,super,3,service super
God service.,3,F,4,denmark,god,1,god service
Order came in time and well packed. AV-Cables are just great!,3,M,5,denmark,great,3,av cable came great order packed time well
"We have ordered a pingvin costume for ""Fastelavn"" and it has arrived within 2 days, wrapped in very nicely (it was a pleasure to open it - thanks for it!) and the costume itself looked also great. It definitely worth the money - we can only recommend it.",3,F,5,denmark,pleasure thanks great worth recommend,12,pleasure recommend open ordered ping money worth within looked thanks
Need to change winter tyres and got offer cheaper than market average,2,M,5,denmark,nothing,0,average change cheaper got market need offer tyre winter
I ordered a WiFi router and got it delivered the very next day which is impressive. But the one thing that I thought was lacking was information about when the package can be collected upon placing the order. The first mail upon making the payment is just a confirmation. I was looking for information as to how to know when the package is ready for collection. It would be very helpful if it just mentions that a track and trace number will provided and an sms will be sent at a later point of time. I think it would save some anxiety for first time buyers.,2,M,4,denmark,impressive helpful save anxiety,5,sent sm package payment placing point provided ready route save
"I ordered a set of Bosch Wipers for my Peugeot 406 Coupe. My car has a rain sensor, which the provided wiper cannot clean, because the wiper is to short (450 mm as opposed to the standard wiper length of 475). When I asked whether the wiper was in error, the answer was: 'For the wiper to be refunded, you need to return it'. No desire to diagnose or fix the problem was detected. Nor were instructions provides on how to progress. When I asked whether they could ask Bosch, if the wiper was in error, the new answer was: 'As we have not heard of this problem before, answer is no!'",3,M,1,denmark,clean error no desire problem progress error problem no,-5,rain ref new opposed ordered peugeot problem progress provided provides
Fin service.,3,M,5,denmark,nothing,0,fin service
"The Torch is fine, give a really bright light and much more than expectet for such a small device. Getting hot after short while. My guess is that its eat battery fast but don´t know yet.",3,M,2,denmark,fine bright,3,guess give torch small short really much light know hot
Fast delivery and great prices. One thing is for sure - I will return!,1,M,5,denmark,great,3,delivery fast great one price return sure thing
Hasselfree service.,3,M,4,denmark,nothing,0,easel free service
"Prices are in the ""acceptable"" range - there are places cheaper than Lomax - but the customer service I got from them convinced me, that saving a few Kr somewhere else might not be the best idea after all.",2,M,5,denmark,convinced best,4,max k service saving range price place might acceptable lo
"Waited for almost one a half month for a game, when it came it was not the right version. Zavvi don't care!",2,M,1,denmark,care,2,right month vi version v almost one care game came
Ren phishing.,3,M,1,denmark,nothing,0,fishing phi ren
Ang nicehair.dk,3,F,5,denmark,nice,3,ang ask hair nice
God service.,3,M,5,denmark,god,1,god service
"It is easy to navigate, the support know what they are doing (And they are extremely friendly too) and they have an amazing gurantee policy. I have absolutely nothing to complain about when it comes to amazon.co.uk.",1,M,5,denmark,easy support friendly amazing complain,7,gu friendly support see policy nothing navigate know absolutely grant
"I want to know, why I'm paying so much to this shit company!",2,F,1,denmark,want shit,-3,company know much paying shit want
ok ok ok ok ok,3,F,4,denmark,nothing,0,ok
Be aware that the final price for a ticket bought by Bravofly is a lot higher than you have to pay if you use the f.x. Ryanairs homepage directly.,3,M,1,denmark,pay,-1,lot higher use ticket ryan price pay page air home
"While I applaud skousen.dk the concept and embrace the opportunity to have some of my thoughts and opinions spread , I also am starting to see some of the potential  Skousen.dk  will come with the growing trend toward sites that emphasize user to be super saver and  fast shopping online ever.",3,F,5,denmark,embrace opportunity growing super save,9,spread starting see shopping site sk potential trend thought opinion
:) tudaluuuuuuuuu,3,M,4,denmark,nothing,0,medal tu
Last time I wrote in the Trustpilot I wrote by Danish. and I got a nice comment. thanks for it.,3,M,5,denmark,trust nice thanks,6,a lot comment danish got last nice pi thanks time trust
"I must say, that I was quite nervous when I made my first order. Filling out just my e-mail and Bitcoin adress and then making a bank transfer to Bitcoin Nordic made me a little nervous.",2,M,5,denmark,nervous nervous,-4,making mail say quite press order nordic nervous must ad
super service.,2,M,5,denmark,super,3,service super
